time,AERONET_Site,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),0.050000,0.065604,0.086077,0.112939,0.148184,0.194429,0.255105,0.334716,0.439173,0.576227,0.756052,0.991996,1.301571,1.707757,2.240702,2.939966,3.857452,5.061260,6.640745,8.713145,11.432287,15.000000,Inflection_Radius_of_Size_Distribution(um),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Minimum_Altitude_For_Flux_Calculations(km),Maximum_Altitude_For_Flux_Calculations(km),Flux_Down(BOA),Flux_Down(TOA),Flux_Up(BOA),Flux_Up(TOA),Rad_Forcing(BOA),Rad_Forcing(TOA),Forcing_Eff(BOA),Forcing_Eff(TOA),Diffuse(BOA),Diffuse(TOA),Spectral_Flux_Down[440nm],Spectral_Flux_Down[675nm],Spectral_Flux_Down[870nm],Spectral_Flux_Down[1020nm],Spectral_Flux_Up[440nm],Spectral_Flux_Up[675nm],Spectral_Flux_Up[870nm],Spectral_Flux_Up[1020nm],Spectral_Flux_Diffuse[440nm],Spectral_Flux_Diffuse[675nm],Spectral_Flux_Diffuse[870nm],Spectral_Flux_Diffuse[1020nm],Lidar_Ratio[440nm],Lidar_Ratio[675nm],Lidar_Ratio[870nm],Lidar_Ratio[1020nm],Depolarization_Ratio[440nm],Depolarization_Ratio[675nm],Depolarization_Ratio[870nm],Depolarization_Ratio[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type_
2010-09-12 18:43:31,Sao_Paulo,255.0,255.78022,0.624298,0.313252,0.210339,0.165624,1.590006,0.6259,0.3146,0.2108,0.1663,0.5592,0.2423,0.1351,0.0891,0.0667,0.0723,0.0757,0.0773,1.590077,0.8648,0.841,0.8154,0.8041,0.084597,0.050016,0.038906,0.03259,1.14327,1.5035,1.5216,1.5349,1.534,0.021454,0.018069,0.017562,0.016583,0.670628,0.588867,0.565454,0.570259,0.643113,0.522454,0.441415,0.386711,1.02981,0.880091,0.827867,0.80458,-999.0,0.00062,0.007247,0.03645,0.066033,0.060889,0.041375,0.01975,0.009225,0.006254,0.006851,0.009251,0.012443,0.017832,0.025318,0.033393,0.048068,0.068485,0.071848,0.042967,0.014778,0.003393,0.000568,0.439,0.164,0.3,0.907,1.64,0.066,0.131,0.141,0.401,0.097,2.488,3.23,0.668,0.786,120.0,389.53633,654.56742,54.12745,122.63696,-100.15,-21.57601,-228.42329,-49.21083,140.60333,0.0,471.732319,550.735681,403.876137,309.466511,26.317252,60.348257,85.231368,69.142368,0.697892,0.372139,0.253868,0.199157,81.775,46.755,35.246,30.938,0.004677,0.011663,0.012148,0.003517,60.927581,60.280279,1.449612,0.022639,0.624298,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,0.05676,0.10973,0.21058,0.22273,1.0,1.0,29:01:2021,13:06:38,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-12 19:31:39,Sao_Paulo,255.0,255.813646,0.632585,0.316912,0.214228,0.170219,1.583672,0.6343,0.3184,0.2147,0.1711,0.5603,0.2387,0.1317,0.0864,0.074,0.0797,0.083,0.0846,1.583856,0.8614,0.8585,0.846,0.8442,0.087896,0.04507,0.033067,0.026648,1.440487,1.4494,1.4766,1.4943,1.4978,0.019281,0.013385,0.012122,0.010973,0.68464,0.591046,0.56637,0.57254,0.654648,0.515602,0.42695,0.369883,1.030419,0.875193,0.820202,0.795708,-999.0,0.000564,0.005803,0.037735,0.087897,0.077344,0.046096,0.021681,0.009879,0.005931,0.006148,0.009969,0.016527,0.022329,0.027384,0.035075,0.052784,0.079998,0.080397,0.041245,0.014189,0.003561,0.000564,0.439,0.186,0.29,0.847,1.636,0.079,0.132,0.141,0.377,0.107,2.474,3.177,0.657,0.786,120.0,215.22209,427.5206,33.31041,101.61898,-81.27049,-24.16112,-183.54087,-54.56535,103.39181,0.0,239.622243,306.621713,241.068996,190.602844,13.530793,35.65393,55.174058,46.177036,0.860246,0.517414,0.365851,0.293514,91.61,46.48,33.864,29.474,0.004513,0.012215,0.012633,0.004193,71.501437,70.834008,1.283395,0.008035,0.632585,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06199,0.12147,0.23472,0.2458,1.0,1.0,29:01:2021,13:07:37,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-12 19:56:17,Sao_Paulo,255.0,255.830752,0.621701,0.309867,0.208225,0.165511,1.599389,0.6236,0.3113,0.2088,0.1662,0.5499,0.2321,0.1256,0.0812,0.0737,0.0792,0.0832,0.085,1.599392,0.8728,0.8616,0.8342,0.8213,0.07935,0.043095,0.034612,0.029709,1.233038,1.5521,1.5449,1.5459,1.5371,0.020937,0.014928,0.014978,0.014721,0.671251,0.605856,0.585649,0.590736,0.641325,0.539155,0.459792,0.401669,1.021329,0.862227,0.813386,0.793478,-999.0,0.000471,0.006264,0.026615,0.045714,0.05236,0.042085,0.019889,0.008674,0.005876,0.006761,0.010105,0.015845,0.023039,0.028952,0.036808,0.051937,0.073677,0.07635,0.044341,0.015714,0.003536,0.000477,0.439,0.162,0.359,1.102,1.57,0.056,0.137,0.148,0.408,0.106,2.448,3.16,0.668,0.786,120.0,131.40557,302.91406,21.84451,82.52694,-65.02894,-20.45714,-148.12622,-46.59831,75.53784,0.0,145.233897,186.058734,153.064155,124.821615,8.129173,22.123408,36.672642,31.818021,0.948776,0.645065,0.458749,0.362496,72.294,42.902,32.312,28.889,0.004395,0.010486,0.011446,0.003902,77.008476,76.335794,1.618903,0.005307,0.621701,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,5.0,5.0,4.0,10.0,4.0,6.0,0.06625,0.13104,0.25436,0.26439,1.0,1.0,29:01:2021,13:08:13,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-17 18:19:15,Sao_Paulo,260.0,260.763368,1.414407,0.732531,0.454392,0.331074,1.644612,1.4168,0.7339,0.455,0.3323,1.3613,0.6766,0.3959,0.2717,0.0554,0.0573,0.0592,0.0606,1.645032,0.9108,0.893,0.8684,0.8541,0.12634,0.078493,0.059861,0.048469,1.09229,1.4809,1.492,1.4956,1.4923,0.015385,0.015052,0.015262,0.014814,0.709401,0.623819,0.566409,0.534294,0.700518,0.605922,0.532389,0.479607,1.081735,0.928166,0.863321,0.831562,-999.0,0.001034,0.007214,0.029794,0.072662,0.12215,0.155454,0.104533,0.038521,0.015028,0.009334,0.008701,0.011254,0.019241,0.03248,0.043467,0.052067,0.060138,0.05394,0.033142,0.015172,0.004981,0.001045,0.756,0.242,0.259,0.537,1.475,0.152,0.168,0.185,0.438,0.09,2.727,3.261,0.591,0.786,120.0,409.24681,771.53942,55.4539,152.05106,-169.77608,-41.79671,-165.22876,-40.67722,212.88919,0.0,480.829665,572.156135,435.485804,340.28521,26.098114,60.24623,89.971915,74.329013,0.886579,0.618607,0.430823,0.324922,85.199,65.071,48.423,39.076,0.002997,0.009733,0.010265,0.003072,55.11955,54.477906,1.725457,0.013482,1.414407,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,3.0,4.0,10.0,8.0,4.0,0.05476,0.10483,0.20465,0.21634,1.0,1.0,29:01:2021,14:02:31,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-17 19:58:16,Sao_Paulo,260.0,260.83213,1.135455,0.571063,0.346107,0.248234,1.720434,1.1381,0.5727,0.3468,0.2483,1.1086,0.5423,0.3156,0.2166,0.0295,0.0304,0.0312,0.0318,1.720731,0.9094,0.8875,0.8641,0.8451,0.10307,0.064443,0.047145,0.038474,1.136841,1.4744,1.5078,1.5245,1.5287,0.01616,0.016308,0.016132,0.015879,0.695426,0.584181,0.510983,0.469239,0.687924,0.568768,0.481554,0.422195,1.212525,1.007097,0.921368,0.880688,-999.0,0.00078,0.005818,0.026292,0.076463,0.140246,0.130111,0.056578,0.018567,0.007846,0.005088,0.004471,0.004643,0.0058,0.008978,0.016068,0.029349,0.045401,0.05209,0.04097,0.020105,0.005708,0.00091,0.756,0.191,0.228,0.488,1.58,0.128,0.156,0.168,0.396,0.063,3.54,4.204,0.55,0.786,120.0,111.33306,303.16154,18.72178,91.79529,-82.71379,-29.81975,-102.26047,-36.86666,74.14231,0.0,126.188936,146.987505,126.778289,108.263702,6.859681,16.260558,29.33959,27.106765,0.99449,0.862459,0.647419,0.485675,90.14,60.511,41.436,32.76,0.002845,0.009415,0.009849,0.001931,77.046786,76.36987,7.492855,0.029902,1.135455,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,3.0,9.0,7.0,6.0,2.0,8.0,6.0,6.0,0.06625,0.13037,0.25949,0.26812,1.0,1.0,29:01:2021,14:02:19,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-21 10:07:46,Sao_Paulo,264.0,264.42206,0.862462,0.490951,0.332179,0.257684,1.38446,0.8636,0.4922,0.3324,0.2585,0.8288,0.4561,0.2955,0.2205,0.0349,0.0361,0.0369,0.0379,1.38502,0.8818,0.8764,0.8818,0.8755,0.10208,0.06085,0.039286,0.032182,1.374316,1.4935,1.4632,1.4455,1.4321,0.019191,0.017126,0.014113,0.013708,0.709944,0.675277,0.659033,0.653557,0.69988,0.660131,0.63865,0.626699,1.128825,0.963758,0.879577,0.849568,-999.0,0.000705,0.004908,0.018083,0.039722,0.062602,0.069894,0.053484,0.04145,0.039428,0.033815,0.022346,0.015666,0.015015,0.018299,0.024808,0.03386,0.04105,0.038993,0.02679,0.012782,0.004111,0.000877,0.992,0.168,0.305,0.639,1.419,0.107,0.202,0.244,0.636,0.061,2.914,3.477,0.587,0.786,120.0,158.62962,369.11276,25.49759,99.69684,-87.39271,-29.00471,-133.22785,-44.21691,102.60751,0.0,191.741812,224.99738,178.334822,132.200315,10.634615,25.562443,41.430428,32.893993,0.947236,0.736863,0.582281,0.491704,69.839,69.318,61.334,58.397,0.004565,0.010984,0.011274,0.003618,74.062885,74.742163,3.738224,0.02068,0.862462,4.0,10.0,6.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,9.0,7.0,4.0,0.06311,0.1243,0.24854,0.26176,1.0,1.0,29:01:2021,14:01:00,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-21 11:16:56,Sao_Paulo,264.0,264.470093,0.744443,0.401664,0.263666,0.201746,1.507095,0.7455,0.4029,0.2642,0.2022,0.6975,0.3524,0.21,0.1455,0.048,0.0505,0.0542,0.0567,1.505903,0.8687,0.8323,0.7952,0.7744,0.097895,0.067551,0.054095,0.045616,0.865705,1.5554,1.5242,1.5166,1.5069,0.025747,0.02857,0.030565,0.030484,0.702126,0.645005,0.601589,0.580715,0.688483,0.620351,0.551681,0.496527,1.024069,0.890885,0.84466,0.828761,-999.0,0.000699,0.003845,0.010418,0.020737,0.045146,0.076647,0.049756,0.019327,0.010324,0.009826,0.012361,0.013622,0.013948,0.01709,0.022405,0.030009,0.037513,0.038667,0.02756,0.012195,0.003471,0.00067,0.576,0.129,0.325,0.751,1.493,0.066,0.178,0.195,0.428,0.064,2.28,3.021,0.724,0.786,120.0,402.57575,702.21089,55.28052,123.04972,-119.18256,-18.28822,-212.87806,-32.66552,157.81149,0.0,520.676501,578.510216,416.609267,308.835593,28.708736,62.016948,87.936908,69.198927,0.719958,0.423668,0.286561,0.221409,76.538,76.362,61.98,52.504,0.003147,0.010749,0.013017,0.004675,58.585315,59.245732,0.827693,0.007697,0.744443,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,0.05555,0.10697,0.2102,0.22322,1.0,1.0,29:01:2021,14:01:25,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-21 11:44:40,Sao_Paulo,264.0,264.489352,0.73679,0.385389,0.24878,0.188467,1.577104,0.7374,0.3865,0.2493,0.1891,0.6952,0.3417,0.2019,0.1402,0.0423,0.0448,0.0474,0.0489,1.574961,0.8615,0.8295,0.7947,0.7638,0.10214,0.065908,0.051168,0.044652,1.010232,1.493,1.4958,1.498,1.4921,0.025563,0.025589,0.026146,0.027674,0.705778,0.625931,0.577765,0.55617,0.692891,0.599284,0.525096,0.469672,1.056488,0.912666,0.85844,0.839971,-999.0,0.000607,0.005063,0.020521,0.042502,0.062236,0.074739,0.045839,0.019072,0.009285,0.0068,0.007529,0.010794,0.015701,0.018941,0.021882,0.027314,0.035308,0.03861,0.027967,0.012162,0.003314,0.000599,0.576,0.138,0.272,0.627,1.541,0.077,0.16,0.176,0.437,0.061,2.438,3.151,0.691,0.786,120.0,500.12722,819.53176,66.03088,130.35386,-122.63695,-15.31554,-228.66391,-28.55675,172.28175,0.0,653.596772,713.941424,506.947687,374.175671,35.560165,74.555802,103.38258,80.999525,0.658364,0.367398,0.242512,0.181573,96.45,70.448,54.027,46.992,0.003049,0.010031,0.010872,0.003514,52.553234,53.198533,1.291456,0.018122,0.73679,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05391,0.10321,0.20171,0.21475,1.0,1.0,29:01:2021,14:01:39,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 10:06:40,Sao_Paulo,265.0,265.421296,0.648024,0.342905,0.229026,0.180189,1.514598,0.6505,0.3432,0.2294,0.1804,0.592,0.2806,0.1642,0.114,0.0585,0.0626,0.0652,0.0664,1.518168,0.8717,0.8524,0.8287,0.8147,0.083461,0.05067,0.039284,0.033424,1.106522,1.33,1.3759,1.3991,1.4099,0.012916,0.011651,0.011664,0.011645,0.712932,0.58561,0.53993,0.535957,0.689508,0.524642,0.42305,0.363987,1.064805,0.921013,0.868826,0.844762,-999.0,0.000468,0.004984,0.036405,0.134559,0.173954,0.088425,0.03106,0.012725,0.007367,0.006156,0.007214,0.010906,0.017807,0.026764,0.03739,0.051718,0.065633,0.063191,0.039227,0.014854,0.00342,0.000481,0.576,0.227,0.229,0.53,1.597,0.134,0.14,0.149,0.358,0.093,2.691,3.303,0.609,0.786,120.0,168.09432,369.64772,28.03483,93.35556,-78.70902,-21.64687,-169.7068,-46.67344,88.29476,0.0,211.295458,246.096869,188.975673,138.818809,11.981908,28.92376,46.091429,36.17352,0.896772,0.587312,0.423462,0.349363,107.52,51.701,37.722,33.838,0.00462,0.012921,0.012784,0.004684,74.070074,74.750047,4.063086,0.076078,0.648024,4.0,10.0,7.0,6.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,4.0,0.06368,0.12589,0.25539,0.26942,1.0,1.0,29:01:2021,14:26:47,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 10:28:48,Sao_Paulo,265.0,265.436667,0.650353,0.343755,0.230185,0.181653,1.512958,0.6519,0.3452,0.2308,0.1821,0.5968,0.2865,0.17,0.1205,0.0551,0.0587,0.0608,0.0616,1.512135,0.8414,0.8396,0.8245,0.8145,0.10342,0.055373,0.040509,0.033789,1.37725,1.3401,1.3924,1.4217,1.4393,0.017468,0.01379,0.012968,0.012662,0.706532,0.574299,0.528477,0.522152,0.679614,0.508327,0.407423,0.350864,1.11395,0.952983,0.894842,0.866948,-999.0,0.000501,0.004846,0.03589,0.140098,0.179755,0.084001,0.026383,0.010426,0.006487,0.00582,0.006594,0.008737,0.012773,0.019576,0.030449,0.045719,0.059644,0.058428,0.038044,0.015387,0.003738,0.000538,0.576,0.216,0.218,0.489,1.604,0.133,0.139,0.147,0.345,0.082,2.805,3.458,0.609,0.786,120.0,242.99814,481.30071,38.08119,106.56272,-94.48407,-21.98945,-202.33018,-47.08867,108.95998,0.0,295.808859,354.571171,267.122583,197.050858,16.799553,40.68325,62.510704,49.031139,0.808069,0.488243,0.346982,0.283596,122.37,52.088,38.042,34.156,0.025877,0.030523,0.032371,0.02932,69.066058,69.742621,3.785358,0.00482,0.650353,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06051,0.11839,0.2386,0.25221,1.0,1.0,29:01:2021,14:26:22,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 11:15:44,Sao_Paulo,265.0,265.469259,0.652112,0.347001,0.236654,0.187091,1.478615,0.6538,0.3486,0.2377,0.1876,0.5971,0.2884,0.1756,0.1247,0.0567,0.0602,0.0621,0.0629,1.47574,0.8371,0.8497,0.8341,0.8198,0.1065,0.052394,0.039433,0.033811,1.471338,1.3338,1.3923,1.4287,1.4464,0.016428,0.012006,0.011605,0.011729,0.689548,0.562113,0.522286,0.520511,0.659498,0.491403,0.399318,0.349061,1.115088,0.95022,0.892444,0.866306,-999.0,0.000452,0.008638,0.067061,0.182506,0.167835,0.074423,0.026354,0.011483,0.007152,0.005979,0.006275,0.008143,0.012457,0.020205,0.031955,0.046919,0.059358,0.057324,0.037548,0.015424,0.003809,0.000557,0.576,0.231,0.197,0.434,1.608,0.149,0.13,0.138,0.362,0.082,2.81,3.452,0.605,0.786,120.0,411.63826,702.38134,58.12471,128.70751,-111.04457,-22.55291,-236.52841,-48.0384,150.02777,0.0,519.917847,595.864186,427.784433,315.540148,28.976946,64.554136,92.518531,72.335275,0.666444,0.379505,0.26954,0.215993,109.44,47.092,36.211,33.671,0.028345,0.034416,0.037792,0.03686,58.588018,59.25012,3.335806,0.021997,0.652112,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,4.0,0.05609,0.10798,0.21517,0.22824,1.0,1.0,29:01:2021,14:27:38,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 18:02:06,Sao_Paulo,265.0,265.751458,0.698495,0.365521,0.241561,0.185314,1.545696,0.7005,0.3669,0.2418,0.187,0.6397,0.3034,0.1755,0.1189,0.0607,0.0635,0.0663,0.0681,1.547935,0.879,0.8617,0.8381,0.8227,0.084777,0.050742,0.039139,0.03316,1.135267,1.5125,1.5187,1.5269,1.5244,0.020711,0.017352,0.016702,0.016207,0.701382,0.622954,0.581207,0.567389,0.679919,0.58016,0.502809,0.446982,1.074126,0.91073,0.845564,0.817187,-999.0,0.00048,0.004003,0.016938,0.039524,0.06229,0.066526,0.035099,0.012893,0.006292,0.005653,0.007952,0.01322,0.020698,0.026845,0.035865,0.052987,0.069197,0.063189,0.037262,0.01473,0.003952,0.000712,0.576,0.162,0.349,0.959,1.55,0.067,0.157,0.17,0.416,0.095,2.637,3.25,0.618,0.786,120.0,543.12989,854.85362,71.63364,138.74651,-108.23516,-19.86293,-212.73506,-39.04038,187.70091,0.0,700.549148,766.484818,545.792372,411.543124,38.412908,80.255937,112.653312,89.597356,0.641384,0.356723,0.241325,0.184683,86.54,58.117,41.121,33.913,0.004476,0.010597,0.011161,0.00283,50.83122,50.191297,1.586472,0.045536,0.698495,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,0.0542,0.10325,0.2037,0.2155,1.0,1.0,29:01:2021,14:26:22,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 18:20:54,Sao_Paulo,265.0,265.764514,0.70527,0.368472,0.243987,0.187004,1.545644,0.7078,0.37,0.2443,0.1884,0.6447,0.3043,0.1762,0.1188,0.0631,0.0657,0.0681,0.0697,1.548514,0.8968,0.876,0.8536,0.8478,0.073061,0.045865,0.035771,0.028669,1.04688,1.5176,1.5284,1.5403,1.5399,0.015788,0.014488,0.014173,0.012873,0.695394,0.618598,0.57777,0.564626,0.671658,0.571688,0.494594,0.440926,1.092899,0.923859,0.854083,0.81739,-999.0,0.000537,0.003788,0.016726,0.044507,0.066756,0.059311,0.034924,0.01312,0.005415,0.004392,0.006566,0.01206,0.020703,0.028848,0.036709,0.050546,0.070591,0.082843,0.062628,0.024977,0.005097,0.000548,0.576,0.177,0.374,1.123,1.586,0.067,0.154,0.167,0.41,0.11,2.92,3.601,0.613,0.786,120.0,482.55324,778.93412,65.26366,137.60028,-103.42879,-25.20029,-201.80244,-49.16889,179.93372,0.0,618.318034,682.728558,490.752637,372.814682,34.210026,72.732013,103.549597,82.90286,0.684918,0.386995,0.26422,0.204397,78.861,53.541,36.886,29.084,0.003041,0.010631,0.011439,0.004493,54.887011,54.234976,1.332507,0.027501,0.70527,4.0,10.0,7.0,4.0,4.0,10.0,4.0,4.0,4.0,10.0,4.0,4.0,4.0,8.0,4.0,4.0,0.0552,0.10556,0.20893,0.22052,1.0,1.0,29:01:2021,14:26:10,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 18:48:38,Sao_Paulo,265.0,265.783773,0.703414,0.371731,0.245681,0.188842,1.530376,0.7054,0.373,0.2462,0.1905,0.6442,0.309,0.1796,0.1223,0.0612,0.0641,0.0666,0.0682,1.531161,0.8951,0.8819,0.8561,0.8428,0.07397,0.044044,0.03542,0.029933,1.088749,1.4595,1.4886,1.5036,1.5063,0.015038,0.013025,0.013398,0.013127,0.708672,0.616178,0.571037,0.556239,0.687643,0.572143,0.489764,0.43276,1.064408,0.903245,0.8427,0.813718,-999.0,0.000455,0.004053,0.021021,0.05649,0.078965,0.070051,0.03852,0.014576,0.006066,0.004542,0.006641,0.01326,0.022677,0.028239,0.035835,0.051238,0.070482,0.070045,0.041055,0.014514,0.003452,0.000589,0.576,0.177,0.318,0.861,1.581,0.079,0.152,0.165,0.405,0.098,2.693,3.298,0.608,0.786,120.0,380.76021,656.89266,54.06232,128.18197,-100.26213,-26.89739,-196.47,-52.70714,157.10336,0.0,476.850838,544.909451,399.855941,306.17175,26.729207,59.770523,87.65108,70.673321,0.748523,0.439426,0.300726,0.231875,90.386,55.328,39.164,32.22,0.003513,0.011463,0.012193,0.004672,60.98508,60.320053,2.228721,0.02337,0.703414,3.0,10.0,8.0,5.0,3.0,10.0,8.0,4.0,3.0,10.0,7.0,4.0,3.0,10.0,6.0,4.0,0.05719,0.11007,0.21892,0.23014,1.0,1.0,29:01:2021,14:26:13,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-22 19:35:33,Sao_Paulo,265.0,265.816354,0.708803,0.375707,0.251692,0.196391,1.50801,0.7113,0.3771,0.2523,0.1978,0.6431,0.3053,0.1777,0.1217,0.0682,0.0719,0.0746,0.0761,1.50941,0.8687,0.8655,0.8445,0.8337,0.093378,0.050709,0.039228,0.032899,1.282243,1.4216,1.4499,1.4642,1.4678,0.018359,0.013578,0.013199,0.012727,0.724468,0.629934,0.588344,0.577589,0.700187,0.578599,0.495061,0.43932,1.100971,0.924443,0.861301,0.831774,-999.0,0.000618,0.003652,0.020218,0.068174,0.093135,0.072466,0.04238,0.018934,0.008066,0.005093,0.006201,0.012198,0.023566,0.033455,0.042803,0.060351,0.08455,0.082075,0.046066,0.01734,0.004476,0.00072,0.576,0.203,0.324,0.889,1.582,0.09,0.153,0.166,0.407,0.113,2.78,3.366,0.591,0.786,120.0,204.82154,429.7449,32.60935,102.32586,-87.71318,-24.20972,-170.71605,-47.11935,107.0291,0.0,234.488216,293.697283,231.41865,183.687127,13.275241,34.018815,54.946421,46.043453,0.888366,0.58208,0.413938,0.325932,105.27,60.323,43.989,37.395,0.004193,0.011922,0.012743,0.00492,71.503519,70.825781,2.130133,0.008565,0.708803,4.0,10.0,7.0,6.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,0.06251,0.12222,0.24536,0.25553,1.0,1.0,29:01:2021,14:26:32,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
